Customer ID,Gender,Age,Income (USD/Month),age_group
1518,Male,45,28541,36-45
2354,Male,34,15061,26-35
337,Male,20,23802,18-25
2732,Male,56,17335,46-65
1314,Male,35,16557,26-35
708,Male,36,17466,36-45
955,Male,50,19748,46-65
2558,Male,29,20650,26-35
2884,Male,40,11340,36-45
1237,Male,21,8044,18-25
573,Male,34,2589,26-35
1375,Male,45,12186,36-45
2985,Male,58,22463,46-65
2675,Male,36,17395,36-45
199,Male,56,21690,46-65
808,Male,27,5941,26-35
488,Male,35,19223,26-35
1308,Male,26,23843,26-35
2082,Male,37,21410,36-45
559,Male,18,6233,18-25
374,Male,21,26477,18-25
1624,Male,19,13556,18-25
1553,Male,18,8738,18-25
2344,Male,36,2464,36-45
2644,Male,52,18406,46-65
2711,Male,47,5919,46-65
1542,Male,24,8710,18-25
780,Male,29,23291,26-35
1523,Male,52,17692,46-65
2564,Male,18,20191,18-25
513,Male,40,8766,36-45
2529,Male,63,4551,46-65
2712,Male,26,8379,26-35
2761,Male,40,11462,36-45
17444,Male,24,10177,18-25
17511,Male,23,10711,18-25
16737,Male,29,27305,26-35
17099,Male,38,19787,36-45
15520,Male,36,15783,36-45
17281,Male,22,8959,18-25
22859,Male,62,6120,46-65
21481,Male,28,18030,26-35
22802,Male,18,2733,18-25
21417,Male,38,24041,36-45
50056,Male,65,3057,46-65
49858,Male,58,5370,46-65
47687,Male,25,16088,18-25
46820,Male,34,3809,26-35
47146,Male,25,15753,18-25
46007,Male,28,18102,26-35
18214,Male,39,6652,36-45
18577,Male,39,26691,36-45
18398,Male,24,8144,18-25
20145,Male,46,10816,46-65
20805,Male,32,30455,26-35
19911,Male,28,5263,26-35
20419,Male,45,15306,36-45
20472,Male,40,12616,36-45
18624,Male,43,2729,36-45
20090,Male,64,24366,46-65
19130,Male,33,3590,26-35
20277,Male,39,15889,36-45
19211,Male,40,7951,36-45
19917,Male,38,12191,36-45
20142,Male,31,16549,26-35
19359,Male,54,19064,46-65
19330,Male,19,33368,18-25
20262,Male,34,17851,26-35
20307,Male,38,9939,36-45
18011,Male,30,13581,26-35
20922,Male,24,22569,18-25
19913,Male,29,17103,26-35
20987,Male,45,6908,36-45
18174,Male,40,8775,36-45
19249,Male,34,7894,26-35
18510,Male,59,20062,46-65
18215,Male,23,16266,18-25
18121,Male,36,19975,36-45
19540,Male,28,10329,26-35
18898,Male,23,8092,18-25
19752,Male,37,23527,36-45
20954,Male,19,8193,18-25
20270,Male,24,15017,18-25
18459,Male,28,21977,26-35
18020,Male,21,23593,18-25
20677,Male,24,21511,18-25
20443,Male,38,9318,36-45
18203,Male,38,20029,36-45
19855,Male,24,33606,18-25
20146,Male,23,4500,18-25
19328,Male,29,9370,26-35
44459,Male,22,12190,18-25
42542,Male,55,23070,46-65
44190,Male,30,2335,26-35
44503,Male,39,4928,36-45
44931,Male,32,18330,26-35
43477,Male,61,7566,46-65
44831,Male,18,22792,18-25
42377,Male,60,14239,46-65
42459,Male,52,2374,46-65
44279,Male,28,29147,26-35
44395,Male,28,18902,26-35
42123,Male,19,19547,18-25
44415,Male,27,30434,26-35
44131,Male,31,18849,26-35
44772,Male,41,22943,36-45
43894,Male,36,2815,36-45
42379,Male,63,6460,46-65
43960,Male,28,26272,26-35
44763,Male,46,20809,46-65
44367,Male,51,19658,46-65
44650,Male,30,19630,26-35
42298,Male,63,19878,46-65
44890,Male,31,5485,26-35
44705,Male,38,24281,36-45
43754,Male,38,7604,36-45
43152,Male,38,5286,36-45
42281,Male,37,23478,36-45
44246,Male,49,17229,46-65
43137,Male,32,9263,26-35
43165,Male,27,8930,26-35
43448,Male,49,14763,46-65
44584,Male,47,8663,46-65
42920,Male,19,30821,18-25
44373,Male,19,23732,18-25
43248,Male,35,21252,26-35
42102,Male,62,20748,46-65
43433,Male,38,25052,36-45
42205,Male,19,34593,18-25
43814,Male,58,3919,46-65
43935,Male,25,10022,18-25
44868,Male,36,12296,36-45
44325,Male,29,20448,26-35
42121,Male,24,24684,18-25
43307,Male,25,23894,18-25
42107,Male,47,7894,46-65
44497,Male,50,4516,46-65
44885,Male,40,9091,36-45
42795,Male,25,19247,18-25
42288,Male,23,11548,18-25
44624,Male,35,6564,26-35
44641,Male,48,20929,46-65
43746,Male,30,31098,26-35
44520,Male,24,27243,18-25
42659,Male,27,18305,26-35
44873,Male,35,24054,26-35
42882,Male,47,20782,46-65
43299,Male,45,4913,36-45
43849,Male,28,32381,26-35
42995,Male,34,24936,26-35
42392,Male,57,27788,46-65
42980,Male,31,30820,26-35
44719,Male,29,24947,26-35
42336,Male,21,14359,18-25
43080,Male,19,26407,18-25
43158,Male,49,25840,46-65
44993,Male,36,16568,36-45
43875,Male,55,4316,46-65
44940,Male,65,6370,46-65
42091,Male,34,18230,26-35
42836,Male,19,15203,18-25
42745,Male,24,32877,18-25
42771,Male,34,20573,26-35
44454,Male,18,24077,18-25
43860,Male,36,20428,36-45
43842,Male,54,20507,46-65
44219,Male,34,14819,26-35
44923,Male,59,7925,46-65
44809,Male,35,2768,26-35
44456,Male,53,28656,46-65
43704,Male,27,5004,26-35
43178,Male,38,33127,36-45
42231,Male,37,26049,36-45
42460,Male,35,28334,26-35
44018,Male,35,3100,26-35
44785,Male,51,5718,46-65
44789,Male,54,5111,46-65
42905,Male,29,28550,26-35
42519,Male,32,7486,26-35
44183,Male,50,18093,46-65
42811,Male,20,20167,18-25
43044,Male,34,4836,26-35
43743,Male,23,17431,18-25
43812,Male,39,8826,36-45
42858,Male,23,4831,18-25
42115,Male,59,17550,46-65
44272,Male,40,11026,36-45
44600,Male,30,4947,26-35
44568,Male,32,2658,26-35
43470,Male,22,13883,18-25
43209,Male,33,14118,26-35
43787,Male,18,23119,18-25
42579,Male,29,14997,26-35
42756,Male,51,8280,46-65
44824,Male,31,28880,26-35
42247,Male,52,14823,46-65
43895,Male,52,5541,46-65
44068,Male,56,19324,46-65
44773,Male,55,24525,46-65
44660,Male,39,23842,36-45
43375,Male,18,19306,18-25
42965,Male,37,12131,36-45
44944,Male,32,32835,26-35
44134,Male,38,5479,36-45
42647,Male,28,10325,26-35
44344,Male,55,8269,46-65
43673,Male,40,20763,36-45
44696,Male,43,21025,36-45
42729,Male,21,13597,18-25
43786,Male,59,6048,46-65
44376,Male,19,2258,18-25
43284,Male,42,5861,36-45
43279,Male,39,16868,36-45
43392,Male,63,8391,46-65
43741,Male,40,19812,36-45
42770,Male,31,10712,26-35
43221,Male,52,12116,46-65
44759,Male,61,5393,46-65
42510,Male,61,13497,46-65
42946,Male,20,18141,18-25
43527,Male,45,24473,36-45
43887,Male,63,8617,46-65
43435,Male,62,20666,46-65
42270,Male,25,22031,18-25
42832,Male,51,24826,46-65
42666,Male,52,10883,46-65
44037,Male,35,29792,26-35
44182,Male,50,19278,46-65
43148,Male,25,14653,18-25
43924,Male,30,13399,26-35
44283,Male,38,2453,36-45
43905,Male,43,18909,36-45
42485,Male,48,22693,46-65
42750,Male,30,5549,26-35
43159,Male,56,16261,46-65
44795,Male,29,19295,26-35
44605,Male,33,6157,26-35
43197,Male,45,8117,36-45
44001,Male,22,5210,18-25
43108,Male,37,11079,36-45
42840,Male,61,12036,46-65
42549,Male,37,15396,36-45
36774,Male,30,13428,26-35
37298,Male,49,22669,46-65
36491,Male,50,17040,46-65
37875,Male,19,24083,18-25
37212,Male,29,14399,26-35
38708,Male,45,10310,36-45
36504,Male,21,28982,18-25
38316,Male,19,9498,18-25
36316,Male,33,4618,26-35
37046,Male,20,12339,18-25
37475,Male,40,12586,36-45
36113,Male,48,32884,46-65
38210,Male,24,18087,18-25
36596,Male,40,5220,36-45
37393,Male,18,22205,18-25
37969,Male,30,28776,26-35
38146,Male,36,6577,36-45
36958,Male,18,3382,18-25
38101,Male,22,29653,18-25
37044,Male,49,4640,46-65
36354,Male,39,12593,36-45
36552,Male,54,18477,46-65
37227,Male,21,14008,18-25
37369,Male,55,10807,46-65
14513,Male,62,3892,46-65
13618,Male,43,3079,36-45
13678,Male,32,6668,26-35
13050,Male,38,14178,36-45
13951,Male,19,11402,18-25
13837,Male,21,18139,18-25
12223,Male,46,23817,46-65
12932,Male,64,22173,46-65
14892,Male,35,22165,26-35
14290,Male,22,15248,18-25
12565,Male,27,5005,26-35
13107,Male,36,18908,36-45
13894,Male,32,21898,26-35
14193,Male,31,27116,26-35
13296,Male,27,21799,26-35
41978,Male,22,4254,18-25
40845,Male,31,7467,26-35
41819,Male,47,3300,46-65
52090,Male,22,22308,18-25
52379,Male,24,18015,18-25
52212,Male,37,5656,36-45
52182,Male,36,9940,36-45
53905,Male,37,18974,36-45
53880,Male,43,12774,36-45
53311,Male,25,13445,18-25
52146,Male,25,5841,18-25
53651,Male,28,12774,26-35
52109,Male,35,3477,26-35
53657,Male,24,12735,18-25
51013,Male,19,16840,18-25
51772,Male,25,6698,18-25
52539,Male,25,15958,18-25
51661,Male,39,4334,36-45
52137,Male,36,7447,36-45
52577,Male,19,3066,18-25
52533,Male,20,25214,18-25
52986,Male,24,4929,18-25
52214,Male,22,11658,18-25
53944,Male,55,23359,46-65
51580,Male,51,6115,46-65
51131,Male,32,20045,26-35
52060,Male,22,8590,18-25
53184,Male,46,18370,46-65
52358,Male,22,15964,18-25
51933,Male,29,6325,26-35
53973,Male,27,8249,26-35
52880,Male,27,14140,26-35
53126,Male,24,3032,18-25
51574,Male,26,20450,26-35
53683,Male,26,9389,26-35
51818,Male,47,23671,46-65
53041,Male,48,17556,46-65
53307,Male,31,4678,26-35
52189,Male,19,20974,18-25
53966,Male,50,4434,46-65
51166,Male,32,13643,26-35
51529,Male,39,18242,36-45
51478,Male,19,5547,18-25
51032,Male,24,5710,18-25
53790,Male,40,14088,36-45
52264,Male,23,23037,18-25
51417,Male,30,4042,26-35
53850,Male,20,5822,18-25
53758,Male,41,6529,36-45
53521,Male,59,15708,46-65
52686,Male,38,3386,36-45
53095,Male,19,7338,18-25
53386,Male,37,14534,36-45
53048,Male,23,31566,18-25
51848,Male,23,16891,18-25
51774,Male,24,9278,18-25
51824,Male,38,19745,36-45
52207,Male,31,19308,26-35
52373,Male,63,5134,46-65
51999,Male,37,15341,36-45
51961,Male,31,5498,26-35
51214,Male,51,13541,46-65
52625,Male,20,12090,18-25
53459,Male,32,19445,26-35
52501,Male,20,4182,18-25
53914,Male,25,8587,18-25
52001,Male,20,11060,18-25
51651,Male,29,17988,26-35
51026,Male,36,22564,36-45
51377,Male,42,32209,36-45
51745,Male,27,15072,26-35
52377,Male,38,29821,36-45
52492,Male,63,33881,46-65
52842,Male,34,2472,26-35
51840,Male,31,16074,26-35
53083,Male,20,5303,18-25
53127,Male,58,5433,46-65
53927,Male,21,2298,18-25
52630,Male,61,6627,46-65
52879,Male,45,20093,36-45
53296,Male,35,10874,26-35
53481,Male,25,29885,18-25
52536,Male,24,10606,18-25
51922,Male,61,5434,46-65
52836,Male,39,7420,36-45
53012,Male,41,10153,36-45
53792,Male,40,17751,36-45
52959,Male,30,18090,26-35
51149,Male,19,12869,18-25
52497,Male,23,5296,18-25
51196,Male,21,16965,18-25
52935,Male,63,22288,46-65
52016,Male,29,21124,26-35
51444,Male,35,24161,26-35
52040,Male,21,18206,18-25
51725,Male,40,24500,36-45
51654,Male,47,13408,46-65
53314,Male,18,22770,18-25
52013,Male,29,8619,26-35
53251,Male,29,5040,26-35
51384,Male,32,4082,26-35
53395,Male,59,3269,46-65
53817,Male,34,27642,26-35
51929,Male,30,30312,26-35
53284,Male,23,8938,18-25
52596,Male,28,5766,26-35
53495,Male,60,20873,46-65
51227,Male,40,16316,36-45
52350,Male,55,30596,46-65
53069,Male,27,4106,26-35
51985,Male,19,8467,18-25
53193,Male,38,9882,36-45
53301,Male,32,3211,26-35
51329,Male,38,7265,36-45
52436,Male,19,2758,18-25
52327,Male,38,21693,36-45
52242,Male,34,12084,26-35
52443,Male,27,7290,26-35
51054,Male,61,25316,46-65
51328,Male,20,11881,18-25
52983,Male,24,32171,18-25
53820,Male,31,7380,26-35
51744,Male,35,16508,26-35
51599,Male,60,7787,46-65
52472,Male,29,21484,26-35
51916,Male,24,20783,18-25
52905,Male,37,10720,36-45
51312,Male,31,18162,26-35
53829,Male,19,4456,18-25
29274,Male,50,3585,46-65
29587,Male,28,16515,26-35
29066,Male,65,2317,46-65
29729,Male,59,21189,46-65
29324,Male,20,5021,18-25
29780,Male,20,2273,18-25
29654,Male,34,22378,26-35
29150,Male,18,13969,18-25
33783,Male,53,8660,46-65
35258,Male,33,19129,26-35
57589,Male,55,16673,46-65
58507,Male,24,10415,18-25
58881,Male,33,9297,26-35
57170,Male,24,13856,18-25
57702,Male,26,16053,26-35
59102,Male,34,11245,26-35
57093,Male,47,15923,46-65
58686,Male,36,14046,36-45
57179,Male,46,18327,46-65
57023,Male,19,27986,18-25
59204,Male,60,23157,46-65
59738,Male,23,5368,18-25
57152,Male,30,4444,26-35
57407,Male,32,16995,26-35
4576,Male,34,23895,26-35
3648,Male,33,34820,26-35
3744,Male,39,33519,36-45
4214,Male,50,23221,46-65
5439,Male,39,13601,36-45
3242,Male,38,23148,36-45
5162,Male,33,33464,26-35
3083,Male,22,19575,18-25
5186,Male,24,7961,18-25
4141,Male,19,24750,18-25
5299,Male,64,24313,46-65
4341,Male,55,7494,46-65
4459,Male,27,5510,26-35
3968,Male,30,21443,26-35
4841,Male,24,8291,18-25
5965,Male,28,2877,26-35
3651,Male,47,16036,46-65
4735,Male,62,6277,46-65
5964,Male,18,24620,18-25
3476,Male,38,22498,36-45
4511,Male,33,2955,26-35
4155,Male,18,4726,18-25
3741,Male,30,16371,26-35
5871,Male,42,7672,36-45
4522,Male,23,10140,18-25
5735,Male,47,20033,46-65
5804,Male,30,16962,26-35
4574,Male,59,14631,46-65
3884,Male,22,13882,18-25
26785,Male,29,3611,26-35
26924,Male,24,14421,18-25
24969,Male,60,15441,46-65
26522,Male,38,18330,36-45
25293,Male,24,5182,18-25
24569,Male,24,5872,18-25
31114,Male,21,18339,18-25
30974,Male,24,14902,18-25
30897,Male,24,14752,18-25
6561,Male,29,10183,26-35
6234,Male,21,17310,18-25
8434,Male,34,2284,26-35
7758,Male,22,14353,18-25
8282,Male,34,16012,26-35
6185,Male,62,11004,46-65
7282,Male,50,14102,46-65
6246,Male,61,18134,46-65
8375,Male,46,22149,46-65
7685,Male,40,13298,36-45
6237,Male,37,15515,36-45
6971,Male,29,3723,26-35
7151,Male,29,4577,26-35
8515,Male,50,23925,46-65
8427,Male,26,14734,26-35
6763,Male,36,19153,36-45
6862,Male,28,23404,26-35
6449,Male,26,2704,26-35
6810,Male,27,21152,26-35
8284,Male,29,10898,26-35
6074,Male,28,26676,26-35
8640,Male,36,8768,36-45
8445,Male,63,6505,46-65
7442,Male,29,16597,26-35
8734,Male,32,2571,26-35
8217,Male,33,22085,26-35
8829,Male,23,9977,18-25
6193,Male,25,16153,18-25
8683,Male,56,29023,46-65
8452,Male,23,31110,18-25
6918,Male,30,20909,26-35
8085,Male,61,11699,46-65
6366,Male,35,19023,26-35
7742,Male,22,13633,18-25
6191,Male,30,24122,26-35
8590,Male,44,15150,36-45
7953,Male,33,14170,26-35
6041,Male,39,23088,36-45
6384,Male,49,4874,46-65
8626,Male,25,16840,18-25
7894,Male,30,24145,26-35
6720,Male,23,3031,18-25
7055,Male,49,12233,46-65
11941,Male,42,6871,36-45
9200,Male,58,10220,46-65
10299,Male,30,3578,26-35
55501,Male,58,14848,46-65
56759,Male,45,33965,36-45
56509,Male,23,19718,18-25
2936,Male,25,23656,18-25
777,Male,22,6194,18-25
8,Male,20,7496,18-25
2689,Male,18,22436,18-25
2561,Male,54,6299,46-65
1713,Male,28,17517,26-35
2375,Male,23,20629,18-25
2721,Male,19,20082,18-25
571,Male,22,12853,18-25
765,Male,22,24698,18-25
686,Male,39,17436,36-45
2399,Male,24,17322,18-25
944,Male,24,13413,18-25
1835,Male,30,20640,26-35
2866,Male,23,13256,18-25
2617,Male,26,7144,26-35
2550,Male,51,16842,46-65
26,Male,44,5343,36-45
2923,Male,23,19742,18-25
1888,Male,37,5600,36-45
2946,Male,39,5871,36-45
207,Male,25,11149,18-25
2774,Male,61,15648,46-65
420,Male,25,34913,18-25
2655,Male,60,16883,46-65
115,Male,62,21263,46-65
1775,Male,23,18822,18-25
2419,Male,29,13337,26-35
1696,Male,60,3787,46-65
674,Male,33,18309,26-35
2663,Male,46,22225,46-65
16685,Male,55,14221,46-65
16137,Male,25,32433,18-25
17717,Male,33,24370,26-35
23930,Male,34,19940,26-35
21259,Male,45,28113,36-45
22454,Male,28,20052,26-35
47883,Male,25,16392,18-25
46368,Male,23,5363,18-25
45875,Male,26,24872,26-35
18652,Male,39,6997,36-45
20505,Male,19,23233,18-25
20938,Male,20,19139,18-25
18388,Male,30,2216,26-35
18130,Male,40,14022,36-45
20546,Male,20,17360,18-25
19516,Male,22,27638,18-25
19388,Male,29,9485,26-35
20275,Male,35,6070,26-35
20454,Male,65,34936,46-65
19877,Male,38,16684,36-45
20349,Male,58,22882,46-65
19504,Male,40,13753,36-45
20149,Male,29,20263,26-35
19492,Male,24,18978,18-25
19253,Male,22,2128,18-25
20773,Male,18,23321,18-25
20588,Male,33,23163,26-35
20821,Male,24,19167,18-25
19045,Male,42,19670,36-45
19216,Male,59,13177,46-65
18278,Male,26,11969,26-35
19374,Male,33,18595,26-35
42845,Male,26,16865,26-35
44544,Male,47,13184,46-65
43168,Male,34,5663,26-35
42787,Male,39,2825,36-45
42747,Male,29,14818,26-35
42496,Male,59,12602,46-65
44142,Male,32,24736,26-35
43817,Male,37,22623,36-45
43845,Male,25,32759,18-25
43089,Male,61,17089,46-65
42193,Male,34,14722,26-35
43283,Male,34,6314,26-35
44780,Male,21,6147,18-25
43998,Male,19,25224,18-25
44844,Male,39,6093,36-45
42009,Male,30,16323,26-35
43093,Male,26,10061,26-35
42432,Male,37,2583,36-45
43554,Male,23,3675,18-25
42843,Male,49,16272,46-65
44490,Male,24,16600,18-25
42087,Male,26,28677,26-35
44215,Male,40,25168,36-45
44853,Male,19,10081,18-25
43259,Male,54,13201,46-65
42444,Male,50,20268,46-65
42503,Male,23,23687,18-25
42847,Male,39,5844,36-45
43446,Male,29,17900,26-35
44368,Male,28,20078,26-35
42014,Male,25,13977,18-25
43662,Male,35,5571,26-35
42337,Male,43,34356,36-45
42364,Male,53,3098,46-65
42260,Male,61,13057,46-65
42622,Male,40,14809,36-45
43991,Male,25,2474,18-25
42849,Male,24,10245,18-25
43538,Male,36,3336,36-45
42263,Male,19,6243,18-25
43420,Male,26,7034,26-35
42527,Male,36,12507,36-45
44871,Male,28,25777,26-35
44188,Male,24,12510,18-25
43212,Male,36,4838,36-45
44304,Male,21,15126,18-25
44160,Male,26,11166,26-35
43965,Male,30,23809,26-35
44695,Male,24,23146,18-25
42625,Male,60,14379,46-65
44630,Male,38,17242,36-45
42883,Male,42,4156,36-45
42982,Male,21,18886,18-25
44431,Male,61,5977,46-65
44074,Male,24,11410,18-25
42027,Male,18,18431,18-25
43325,Male,32,22377,26-35
43637,Male,55,16922,46-65
43224,Male,38,31228,36-45
43640,Male,58,6021,46-65
43835,Male,24,7711,18-25
43022,Male,22,23818,18-25
44364,Male,46,14727,46-65
42030,Male,38,3651,36-45
42732,Male,32,3794,26-35
43097,Male,40,2501,36-45
42122,Male,28,6278,26-35
43657,Male,31,18549,26-35
42528,Male,59,10372,46-65
43793,Male,35,18490,26-35
43092,Male,26,3142,26-35
44558,Male,55,2242,46-65
44052,Male,49,11583,46-65
44971,Male,64,8105,46-65
43438,Male,32,21234,26-35
44911,Male,61,11327,46-65
44718,Male,35,10161,26-35
43460,Male,49,20285,46-65
44099,Male,53,20396,46-65
44522,Male,35,23310,26-35
42443,Male,21,20265,18-25
44221,Male,28,24106,26-35
42896,Male,43,9729,36-45
43471,Male,35,19114,26-35
43652,Male,19,9198,18-25
43163,Male,31,24237,26-35
42022,Male,64,9723,46-65
43489,Male,30,7542,26-35
42162,Male,52,14914,46-65
42423,Male,30,9292,26-35
43923,Male,33,34731,26-35
44310,Male,20,10455,18-25
42744,Male,23,19162,18-25
42997,Male,34,13714,26-35
43522,Male,57,6106,46-65
42222,Male,44,13662,36-45
44242,Male,34,33482,26-35
42513,Male,18,18739,18-25
42704,Male,21,4508,18-25
44247,Male,37,3060,36-45
42866,Male,18,9137,18-25
43124,Male,30,18681,26-35
42948,Male,43,23176,36-45
44385,Male,40,18822,36-45
43909,Male,23,20408,18-25
44819,Male,42,32643,36-45
44977,Male,26,21510,26-35
43764,Male,21,7296,18-25
43107,Male,55,11282,46-65
42809,Male,28,8697,26-35
42020,Male,58,20154,46-65
42241,Male,32,23021,26-35
43258,Male,63,14217,46-65
43019,Male,29,2830,26-35
42687,Male,40,25812,36-45
42358,Male,40,16877,36-45
44751,Male,30,4878,26-35
43324,Male,51,5987,46-65
43950,Male,26,22821,26-35
44970,Male,20,5430,18-25
42045,Male,19,3499,18-25
44049,Male,35,25225,26-35
38551,Male,29,22247,26-35
38952,Male,27,2177,26-35
36825,Male,35,7249,26-35
38056,Male,35,11614,26-35
37530,Male,39,18470,36-45
36888,Male,29,11668,26-35
38042,Male,41,22722,36-45
37375,Male,32,24599,26-35
37064,Male,24,12723,18-25
37960,Male,58,20442,46-65
36448,Male,38,17460,36-45
38062,Male,40,23314,36-45
37384,Male,52,23666,46-65
38376,Male,31,3885,26-35
36088,Male,49,12084,46-65
37583,Male,30,6672,26-35
13307,Male,35,9516,26-35
13290,Male,23,19092,18-25
12137,Male,49,11419,46-65
12920,Male,24,24021,18-25
12506,Male,37,5443,36-45
12380,Male,39,27227,36-45
14975,Male,19,11273,18-25
12725,Male,44,21787,36-45
13395,Male,58,13771,46-65
14457,Male,34,13109,26-35
40021,Male,41,3035,36-45
41789,Male,40,20894,36-45
53995,Male,24,12065,18-25
53854,Male,37,18480,36-45
52444,Male,22,7495,18-25
52994,Male,34,3713,26-35
52191,Male,25,20018,18-25
52308,Male,60,17352,46-65
52973,Male,30,7678,26-35
51237,Male,36,23485,36-45
51900,Male,27,2588,26-35
53438,Male,29,20421,26-35
52554,Male,29,8718,26-35
28548,Male,23,11480,18-25
27051,Male,38,17992,36-45
29459,Male,32,22342,26-35
28658,Male,38,8845,36-45
28076,Male,28,34551,26-35
28956,Male,58,6094,46-65
28846,Male,47,3727,46-65
28416,Male,20,13038,18-25
27006,Male,40,10418,36-45
29547,Male,42,20099,36-45
27753,Male,28,14998,26-35
27937,Male,47,15362,46-65
27310,Male,18,3021,18-25
29010,Male,23,6873,18-25
28751,Male,25,15892,18-25
28469,Male,28,25654,26-35
27679,Male,26,24398,26-35
29822,Male,37,21854,36-45
33693,Male,43,2401,36-45
34554,Male,60,8823,46-65
34923,Male,53,13537,46-65
35177,Male,25,30260,18-25
34307,Male,38,3438,36-45
58578,Male,21,3144,18-25
59900,Male,41,6563,36-45
59781,Male,46,13855,46-65
57321,Male,33,2243,26-35
58987,Male,56,23240,46-65
57284,Male,34,6607,26-35
59453,Male,30,9396,26-35
59604,Male,35,23507,26-35
59965,Male,43,19077,36-45
59489,Male,55,20969,46-65
57050,Male,57,3901,46-65
57642,Male,33,10737,26-35
59224,Male,31,16869,26-35
57118,Male,53,28977,46-65
58762,Male,28,17438,26-35
57509,Male,25,2325,18-25
59518,Male,26,21788,26-35
58228,Male,63,24694,46-65
59677,Male,48,27252,46-65
58370,Male,28,19651,26-35
58815,Male,48,15981,46-65
58104,Male,61,4436,46-65
58308,Male,24,8929,18-25
57320,Male,38,24614,36-45
57549,Male,29,19199,26-35
58216,Male,33,2059,26-35
59573,Male,29,21790,26-35
57143,Male,25,4879,18-25
57910,Male,29,23053,26-35
57334,Male,35,5374,26-35
57580,Male,28,8833,26-35
57224,Male,65,19268,46-65
59559,Male,39,13453,36-45
58258,Male,36,5178,36-45
59595,Male,31,33756,26-35
58757,Male,60,26974,46-65
58380,Male,60,20349,46-65
59378,Male,61,13732,46-65
59398,Male,36,17535,36-45
57517,Male,38,14075,36-45
59599,Male,37,17194,36-45
58414,Male,30,3565,26-35
58297,Male,21,17846,18-25
59924,Male,55,4870,46-65
57507,Male,57,24889,46-65
57071,Male,22,4811,18-25
57820,Male,26,13113,26-35
58807,Male,19,2330,18-25
59079,Male,22,30397,18-25
59760,Male,30,18944,26-35
59160,Male,48,20196,46-65
57654,Male,57,21306,46-65
59593,Male,40,14334,36-45
59925,Male,36,24313,36-45
59422,Male,53,14841,46-65
57251,Male,18,23495,18-25
58292,Male,27,24958,26-35
5996,Male,38,4451,36-45
5460,Male,48,15600,46-65
5216,Male,34,8081,26-35
3232,Male,56,8211,46-65
5423,Male,60,31616,46-65
5967,Male,63,3235,46-65
5776,Male,40,6366,36-45
4975,Male,59,29553,46-65
4806,Male,23,20281,18-25
5062,Male,49,19439,46-65
3883,Male,25,12614,18-25
3763,Male,41,2541,36-45
5521,Male,24,2168,18-25
3336,Male,33,17628,26-35
5614,Male,23,22628,18-25
3448,Male,32,3300,26-35
4302,Male,34,4247,26-35
3177,Male,32,11409,26-35
3580,Male,37,21175,36-45
3070,Male,35,11551,26-35
5080,Male,40,2112,36-45
4732,Male,26,15472,26-35
3220,Male,21,24512,18-25
3547,Male,47,22778,46-65
